Date,Address,lat,lon,Killed,Injured,Content
2014-08-03,"East 9th Street and Bridge Street, Columbia, Tennessee",35.611702,-87.0298075,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>East 9th Street and Bridge Street, Columbia, Tennessee"
2014-08-02,"5125 Wynell Street, Dallas, Texas",32.6858171,-96.7824651,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>5125 Wynell Street, Dallas, Texas"
2014-08-02,"Acushnet Avenue, New Bedford, Massachusetts",41.6871658,-70.9262267,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>Acushnet Avenue, New Bedford, Massachusetts"
2014-08-02,"Penn Avenue and 29th Street, Pittsburgh, Pennsylvania",40.4578461,-79.9741991,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>Penn Avenue and 29th Street, Pittsburgh, Pennsylvania"
2014-08-01,"1500 block of South Etting Street, Philadelphia, Pennsylvania",39.9344576,-75.1901392,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1500 block of South Etting Street, Philadelphia, Pennsylvania"
2014-07-30,"926 Bramblegate Rd, Hope Mills, North Carolina",34.9686727,-78.9216859,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>926 Bramblegate Rd, Hope Mills, North Carolina"
2014-07-28,"4900 block of North Front Street, Philadelphia, Pennsylvania",40.0247444,-75.123901,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>4900 block of North Front Street, Philadelphia, Pennsylvania"
2014-07-27,"2000 block of East John Avenue, Saint Louis, Missouri",38.6716819,-90.209797,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2000 block of East John Avenue, Saint Louis, Missouri"
2014-07-26,"Third Ave and Redbud St, Pine Bluff, Arkansas",34.2164387,-92.0533669,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Third Ave and Redbud St, Pine Bluff, Arkansas"
2014-07-26,"35 Water Street, Saco, Maine",43.4979561,-70.4487735,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>35 Water Street, Saco, Maine"
2014-07-26,"Royal Street, Sylvester, Georgia",31.5306196,-83.8221032,0,8,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>Royal Street, Sylvester, Georgia"
2014-07-25,"700 South California Avenue, Chicago, Illinois",41.872696,-87.6962999,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>700 South California Avenue, Chicago, Illinois"
2014-07-23,"700 block of Hickory St, Braddock, Pennsylvania",40.4057462,-79.861318,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>700 block of Hickory St, Braddock, Pennsylvania"
2014-07-21,"36 Welland Avenue, Irvington, New Jersey",40.7171709,-74.2288187,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>36 Welland Avenue, Irvington, New Jersey"
2014-07-21,"300 block of Foote Park Lane, Memphis, Tennessee",35.1328562,-90.0452121,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>300 block of Foote Park Lane, Memphis, Tennessee"
2014-07-20,"5103 block of Bunkum Rd, East Saint Louis, Illinois",38.6234256,-90.0961257,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>5103 block of Bunkum Rd, East Saint Louis, Illinois"
2014-07-20,"Rancho Drive 3400 block , Las Vegas, Nevada",36.2202574,-115.2148405,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Rancho Drive 3400 block , Las Vegas, Nevada"
2014-07-19,"1300 North Mason Avenue, Chicago, Illinois",41.9039506,-87.7745077,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1300 North Mason Avenue, Chicago, Illinois"
2014-07-14,"Fulton Avenue , Sacramento, California",38.6042426,-121.401552,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Fulton Avenue , Sacramento, California"
2014-07-13,"12600 Renton Avenue South , Skyway, Washington",47.4917411,-122.2393177,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>12600 Renton Avenue South , Skyway, Washington"
2014-07-13,"84 West Park Place, Stamford, Connecticut",41.053512,-73.5413309,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>84 West Park Place, Stamford, Connecticut"
2014-07-13,"1700 block of Lincoln Road NE, Washington, District of Columbia",38.9126684,-77.0085519,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1700 block of Lincoln Road NE, Washington, District of Columbia"
2014-07-12,"1700 block of Summit Avenue, Pasadena, California",34.1750698,-118.1473213,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>1700 block of Summit Avenue, Pasadena, California"
2014-07-11,"5200 West Quincy Street, Chicago, Illinois",41.8776894,-87.7554189,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>5200 West Quincy Street, Chicago, Illinois"
2014-07-09,"711 Leaflet Ln, Spring, Texas",30.040832,-95.4420109,6,1,"<b>Date: </b>NA<br/><b>Killed: </b>6<br/><b>Injured: </b>1<br/><b>Location: </b>711 Leaflet Ln, Spring, Texas"
2014-07-08,"35 March Street, Providence, Rhode Island",41.841647,-71.424938,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>35 March Street, Providence, Rhode Island"
2014-07-07,"KY 194E, Stopover, Kentucky",37.5159411,-82.09124,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>KY 194E, Stopover, Kentucky"
2014-07-07,"312  E Baseline Street , San Bernardino, California",34.1217089,-117.2782089,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>312  E Baseline Street , San Bernardino, California"
2014-07-06,"NW 20th Ave and NW 62nd St, Miami, Florida",25.8316223,-80.2299888,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>NW 20th Ave and NW 62nd St, Miami, Florida"
2014-07-06,"4600 block of Natural Bridge Avenue, Saint Louis, Missouri",38.6716102,-90.2418171,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4600 block of Natural Bridge Avenue, Saint Louis, Missouri"
2014-07-06,"100 block of Erb Street, Buffalo, New York",42.9208747,-78.8001941,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of Erb Street, Buffalo, New York"
2014-07-05,"1700 Almeda-Genoa, Houston, Texas",29.612063,-95.395748,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1700 Almeda-Genoa, Houston, Texas"
2014-07-05,"861 W. 36th Street, Norfolk, Virginia",36.8782321,-76.2974404,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>861 W. 36th Street, Norfolk, Virginia"
2014-07-05,"333 SE 122ND Ave, Portland, Oregon",45.5199441,-122.5380275,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>333 SE 122ND Ave, Portland, Oregon"
2014-07-05,"Broad Ripple Avenue, Indianapolis, Indiana",39.8686303,-86.1313339,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>Broad Ripple Avenue, Indianapolis, Indiana"
2014-07-05,"4700 Piggott Avenue, Centreville, Illinois",38.5800536,-90.1232191,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>4700 Piggott Avenue, Centreville, Illinois"
2014-07-04,"1722 Thurgood Street, Norfolk, Virginia",36.8263581,-76.2633206,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1722 Thurgood Street, Norfolk, Virginia"
2014-07-02,"1400 block of West Congress Street, Chester, Pennsylvania",39.840613,-75.3863327,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1400 block of West Congress Street, Chester, Pennsylvania"
2014-06-30,"Scottsdale Circle, Lexington, Kentucky",38.075951,-84.4780529,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Scottsdale Circle, Lexington, Kentucky"
2014-06-29,"700 block of Bourbon St, New Orleans, Louisiana",29.9586073,-90.0654568,1,9,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>9<br/><b>Location: </b>700 block of Bourbon St, New Orleans, Louisiana"
2014-06-29,"2800 block of Dayton, Saint Louis, Missouri",38.641863,-90.216016,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2800 block of Dayton, Saint Louis, Missouri"
2014-06-29,"1100 block of North Vermont Avenue, Los Angeles, California",34.0912202,-118.2913512,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>1100 block of North Vermont Avenue, Los Angeles, California"
2014-06-28,"5500 Cedar Point Way, Antioch, California",37.9570006,-121.7575243,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>5500 Cedar Point Way, Antioch, California"
2014-06-28,"Fifth Avenue and West 139th Street, Manhattan, New York",40.8153398,-73.935758,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Fifth Avenue and West 139th Street, Manhattan, New York"
2014-06-27,"1600 block of Cathy Street, San Diego, California",32.5872545,-117.0946296,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1600 block of Cathy Street, San Diego, California"
2014-06-26,"24th and Locust, Milwaukee, Wisconsin",43.0714769,-87.9423791,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>24th and Locust, Milwaukee, Wisconsin"
2014-06-26,"Grand St, Detroit, Michigan",42.3936105,-83.1258155,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>Grand St, Detroit, Michigan"
2014-06-25,"Midland Street, Lowell, Massachusetts",42.6235027,-71.3269283,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Midland Street, Lowell, Massachusetts"
2014-06-24,"Northwest 12th Avenue and 65th Street, Miami, Florida",25.8343478,-80.2169445,2,7,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>7<br/><b>Location: </b>Northwest 12th Avenue and 65th Street, Miami, Florida"
2014-06-22,"Windsor Avenue, Windsor, California",38.5478719,-122.8189032,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Windsor Avenue, Windsor, California"
2014-06-21,"Florida Avenue and U Street NW, Washington, District of Columbia",38.9170225,-77.0411951,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Florida Avenue and U Street NW, Washington, District of Columbia"
2014-06-21,"2119 East Alcy Road, Memphis, Tennessee",35.0779873,-89.9920263,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2119 East Alcy Road, Memphis, Tennessee"
2014-06-20,"6600 block of Greig Street, Seat Pleasant, Maryland",38.9001431,-76.9058536,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6600 block of Greig Street, Seat Pleasant, Maryland"
2014-06-15,"5100 Clinton Drive, Kokomo, Indiana",40.4368012,-86.1251243,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5100 Clinton Drive, Kokomo, Indiana"
2014-06-15,"200 Berry Street, Park Forest, Illinois",41.5015419,-87.6787044,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>200 Berry Street, Park Forest, Illinois"
2014-06-13,"8600 block of South Figueroa Street, Los Angeles, California",33.9596113,-118.282285,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>8600 block of South Figueroa Street, Los Angeles, California"
2014-06-09,"Rosa Parks Boulevard and Godwin Avenue, Paterson, New Jersey",40.9206769,-74.1590819,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>Rosa Parks Boulevard and Godwin Avenue, Paterson, New Jersey"
2014-06-08,"611 Hardin Street, Opp, Alabama",31.2725286,-86.2531908,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>611 Hardin Street, Opp, Alabama"
2014-06-07,"Tish Lane, Moncks Corner, South Carolina",33.1714215,-80.13137,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>Tish Lane, Moncks Corner, South Carolina"
2014-06-07,"10811 W. Ten Mile Rd., Oak Park, Michigan",42.4742091,-83.1719483,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>10811 W. Ten Mile Rd., Oak Park, Michigan"
2014-06-04,"4900 West West End Avenue, Chicago, Illinois",41.8832704,-87.7481862,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>4900 West West End Avenue, Chicago, Illinois"
2014-06-03,"Auburn Avenue, Atlanta, Georgia",33.7537814,-84.376547,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Auburn Avenue, Atlanta, Georgia"
2014-06-02,"2660 E. 79th St, Chicago, Illinois",41.7521292,-87.5591115,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>2660 E. 79th St, Chicago, Illinois"
2014-06-01,"West Ferdinand Street and North Lavergne Avenue , Chicago, Illinois",41.8893582,-87.7504906,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>West Ferdinand Street and North Lavergne Avenue , Chicago, Illinois"
2014-06-01,"6500 46th Street, Sacramento, California",38.5084009,-121.4524046,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6500 46th Street, Sacramento, California"
2014-05-31,"800 block of West Victoria St, San Bernardino, California",34.1111278,-117.2958479,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>800 block of West Victoria St, San Bernardino, California"
2014-05-25,"2100 block of Joffre Avenue, Toledo, Ohio",41.6616563,-83.5864427,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2100 block of Joffre Avenue, Toledo, Ohio"
2014-05-24,"Strathmoor Street, Detroit, Michigan",42.397021,-83.187569,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Strathmoor Street, Detroit, Michigan"
2014-05-24,"Ocean Boulevard near First Avenue North, Myrtle Beach, South Carolina",33.817309,-78.6776382,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>Ocean Boulevard near First Avenue North, Myrtle Beach, South Carolina"
2014-05-23,"840 Embarcadero Del Norte, Goleta (Isla Vista), California",34.4142392,-119.8550772,4,8,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>8<br/><b>Location: </b>840 Embarcadero Del Norte, Goleta (Isla Vista), California"
2014-05-23,"6200 block of Eads Street, New Orleans, Louisiana",30.0227315,-90.0507377,1,7,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>6200 block of Eads Street, New Orleans, Louisiana"
2014-05-23,"9541 Flower Street, Bellflower, California",33.8821979,-118.1303257,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>9541 Flower Street, Bellflower, California"
2014-05-21,"4500 block of Village Fair Drive, Dallas, Texas",32.694118,-96.826773,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>4500 block of Village Fair Drive, Dallas, Texas"
2014-05-18,"1643 Cleveland Rd, Sandusky, Ohio",41.4429533,-82.6858494,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>1643 Cleveland Rd, Sandusky, Ohio"
2014-05-17,"84000 block of Pedro Drive, Coachella, California",33.6851422,-116.1887573,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>84000 block of Pedro Drive, Coachella, California"
2014-05-17,"2200 block of Adams Place NE, Washington, District of Columbia",38.9192532,-76.9748799,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2200 block of Adams Place NE, Washington, District of Columbia"
2014-05-13,"Panther Trail and Childress Drive, Atlanta, Georgia",33.698155,-84.486189,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Panther Trail and Childress Drive, Atlanta, Georgia"
2014-05-12,"3400 West 24th Street, Chicago, Illinois",41.8480692,-87.710006,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3400 West 24th Street, Chicago, Illinois"
2014-05-11,"Peregrine Park, Sacramento, California",38.624052,-121.525285,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>Peregrine Park, Sacramento, California"
2014-05-11,"2517 Shasta, Memphis, Tennessee",35.1687664,-89.9732795,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>2517 Shasta, Memphis, Tennessee"
2014-05-10,"1100 To Lani Farm Road, Stone Mountain, Georgia",33.7621635,-84.2056446,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1100 To Lani Farm Road, Stone Mountain, Georgia"
2014-05-10,"Natomas, Sacramento, California",38.6491088,-121.5184591,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>Natomas, Sacramento, California"
2014-05-10,"Shamrock Drive , Decatur, Georgia",33.7308617,-84.2573284,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>Shamrock Drive , Decatur, Georgia"
2014-05-04,"500 West Erie Street, Chicago, Illinois",41.8938944,-87.6414409,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>500 West Erie Street, Chicago, Illinois"
2014-05-04,"12100 W 44th, Wheat Ridge, Colorado",39.7774863,-105.1342557,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>12100 W 44th, Wheat Ridge, Colorado"
2014-05-03,"2201 Moore Rd, Jonesboro, Arkansas",35.8183431,-90.6155684,4,4,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>4<br/><b>Location: </b>2201 Moore Rd, Jonesboro, Arkansas"
2014-04-30,"7200 South Phillips Avenue, Chicago, Illinois",41.7644081,-87.5657674,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>7200 South Phillips Avenue, Chicago, Illinois"
2014-04-29,"1675 Airport Road, Kennesaw, Georgia",34.0087685,-84.6019546,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>1675 Airport Road, Kennesaw, Georgia"
2014-04-27,"Fourth Street, Troy, New York",42.7213387,-73.6911982,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Fourth Street, Troy, New York"
2014-04-25,"2000 Chelsea Avenue, Memphis, Tennessee",35.1734373,-89.9906671,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>2000 Chelsea Avenue, Memphis, Tennessee"
2014-04-22,"6419 Brynhurst Avenue, Los Angeles, California",33.9810927,-118.3342778,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>6419 Brynhurst Avenue, Los Angeles, California"
2014-04-20,"1300 block of Jackson St, Montgomery, Illinois",41.7302378,-88.3104317,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1300 block of Jackson St, Montgomery, Illinois"
2014-04-20,"2902 N. 32nd St., Tampa, Florida",27.9693738,-82.4252178,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>2902 N. 32nd St., Tampa, Florida"
2014-04-20,"6600 South Michigan Ave, Chicago, Illinois",41.774825,-87.6230991,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>6600 South Michigan Ave, Chicago, Illinois"
2014-04-14,"1500 block of 19th Street, Washington, District of Columbia",38.9105038,-77.0436502,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1500 block of 19th Street, Washington, District of Columbia"
2014-04-12,"2100 block of Pauger Street, New Orleans, Louisiana",29.9715019,-90.0607641,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2100 block of Pauger Street, New Orleans, Louisiana"
2014-04-11,"North 15th and H Streets, Richmond, Indiana",39.838645,-84.881606,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>North 15th and H Streets, Richmond, Indiana"
2014-04-09,"Kellys Ferry Road and Kellys Ferry Place, Lookout Valley, Tennessee",35.0243209,-85.3840735,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>Kellys Ferry Road and Kellys Ferry Place, Lookout Valley, Tennessee"
